Month,Peak Players,#Gain In Players,% Gain in Players,Average # of Players,Avg % Gain of Players,Twitch Peak Viewers,YearMonth,date,price,volume,elasticity,percent_change_7_days,percent_change_1_day,US_Holiday,item_name
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-11,67.078,29.0,5.926904903097777,3.497863017080427,3.1921603618294583,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-12,67.68,35.0,-1.0906820813670488,2.356250567133491,0.8974626554160885,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-13,67.133,47.0,-14.427323789195304,2.5025193147463827,-0.8082151300236573,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-14,66.43,30.0,3.625954430585302,0.9651189300098869,-1.047175010799441,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-15,66.777,29.0,5.2785302186170675,1.08690715875203,0.5223543579707876,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-16,67.584,29.0,9.137681020112282,2.9333820707301497,1.208499932611531,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-17,68.043,29.0,15.443165591572713,4.676707228897137,0.6791548295454591,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-18,68.6,26.0,246.78003113567212,2.2690002683443025,0.8186000029393001,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-19,66.342,31.0,2.1636902661060473,-1.976950354609941,-3.291545189504367,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-20,66.457,34.0,-0.6312473271091981,-1.0069563403989126,0.17334418618672165,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-21,65.977,35.0,-1.2822828738222272,-0.6819208189071246,-0.7222715440058832,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-22,65.905,24.0,7.803507280265375,-1.3058388367252196,-0.10912893887264156,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-23,66.479,38.0,-4.879608091769914,-1.6350023674242482,0.8709506107275595,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-24,65.733,35.0,-1.2228485518589303,-3.3949120409153064,-1.1221588772394218,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-25,63.461,35.0,-0.6488340043857207,-7.491253644314863,-3.4564069797514265,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-26,64.493,41.0,-4.049157060260345,-2.787073045732724,1.6261956162052231,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-27,65.548,28.0,4.586554133488973,-1.367801736461158,1.6358364473663913,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-28,65.716,29.0,4.250350334876587,-0.39559240341332563,0.2563007261853789,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-29,64.845,36.0,-1.2854296083167562,-1.6083756922843522,-1.3254002069511157,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-30,63.997,32.0,1.0675121395685003,-3.7335098301719327,-1.3077338268177947,False,AWP | Neo-Noir (Factory New)
July 2019,"579,696","-12,143",-2.1%,-,-,"437,062",2019-07,2019-07-31,64.824,32.0,1.216696632690993,-1.3828670530783715,1.2922480741284719,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-01,68.532,48.0,-55.696268498018924,-0.5470983470954586,0.226684411424896,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-02,71.977,38.0,0.019972357544775048,6.578908401693957,5.026848771376886,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-03,70.395,39.0,1.3812666434718486,2.0380060589369196,-2.1979243369409778,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-04,70.254,37.0,-1.0977431604473005,-1.0702115075900398,-0.20029831664179434,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-05,71.256,45.0,6.5660994230926955,1.2907261045090141,1.4262533094200975,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-06,72.283,28.0,-5.360709567358851,6.1112742219612395,1.4412821376445506,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-07,72.842,46.0,4.5136430844785655,6.529973529110672,0.7733491969065998,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-08,71.174,47.0,9.368775152167553,3.8551333683534845,-2.289887702149848,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-09,73.989,38.0,0.3291332969235215,2.795337399447046,3.955095962008595,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-10,72.427,30.0,-4.151432758521448,2.8865686483415165,-2.1111246266336856,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-11,70.196,23.0,-28.290777176257556,-0.08255757679279035,-3.080342966020971,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-12,69.161,29.0,161.21586398811246,-2.940103289547545,-1.4744429882044512,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-13,69.338,28.0,-124.76133626601396,-4.07426365812156,0.2559245817729537,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-14,68.901,35.0,6.562761816496486,-5.410340188352877,-0.6302460411318436,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-15,71.084,35.0,-0.9166413024110284,-0.12645067018855677,3.1683139577074457,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-16,69.666,23.0,-55.885502953864695,-5.842760410331276,-1.9948230262787776,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-17,69.974,27.0,-22.137247641257442,-3.386858491998844,0.44210949387076476,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-18,69.35,31.0,-72.78427161667291,-1.205196877314952,-0.8917597964958548,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-19,70.119,41.0,11.276839834698313,1.385173725076269,1.1088680605623729,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-20,70.914,32.0,-3.9732394609519437,2.272923937811889,1.1337868480725648,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-21,67.262,30.0,5.4259875504851545,-2.378775344334619,-5.149899878726346,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-22,70.893,32.0,-3.885078226871415,-0.2686961904226021,5.398293241354703,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-23,70.857,39.0,4.6639048120629,1.709585737662565,-0.05078075409420022,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-24,69.16,37.0,-13.59691596695656,-1.1632892217109314,-2.3949645059768305,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-25,70.673,39.0,5.60598926712249,1.9077144917087347,2.187680740312327,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-26,67.652,36.0,-0.6962181645988719,-3.518304596471711,-4.274616897542202,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-27,65.223,40.0,-2.0873569427441443,-8.025213639055762,-3.590433394430323,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-28,64.483,33.0,1.028749431236282,-4.131604769409171,-1.1345690937245987,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-29,65.345,36.0,-0.18421665975622867,-7.825878436517007,1.336786439836848,False,AWP | Neo-Noir (Factory New)
June 2019,"591,839","-1,009",-0.2%,-,-,"349,281",2019-06,2019-06-30,65.147,32.0,1.64622193310839,-8.058483988879,-0.3030071160762006,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-01,66.75,35.0,1.5631279116237373,0.38952640206945355,1.1271702572493407,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-02,66.52,46.0,-0.9375126290004578,2.2487972086016783,-0.34456928838951906,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-03,68.622,48.0,-2.0062044016386587,2.8507194244604332,3.159951894167174,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-04,69.959,37.0,2.8845171949810635,5.57140054627493,1.9483547550348332,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-05,69.268,44.0,-0.7603059730767088,1.776399888332187,-0.987721379665236,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-06,72.765,42.0,-3.175759157748279,9.850543478260878,5.0485072472137205,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-07,70.939,30.0,17.9909846586521,7.4735630094233745,-2.5094482237339486,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-08,66.63,34.0,2.7964305925374897,-0.17977528089888323,-6.074232791553304,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-09,65.802,28.0,4.323013778932934,-1.079374624173165,-1.2426834759117347,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-10,66.335,48.0,-2.0288006326433843,-3.332750429891297,0.8100057749004392,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-11,69.618,46.0,-5.7262585112693705,-0.487428350891248,4.949121881359767,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-12,67.249,41.0,0.9524038282970337,-2.9147658370387557,-3.402855583326151,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-13,67.304,31.0,6.7774668365808095,-7.504981790696075,0.08178560275990249,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-14,67.888,38.0,3.424837306605012,-4.30087821931517,0.8677047426601735,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-15,69.13,41.0,2.497825497332353,3.7520636349992498,1.8294838557624176,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-16,68.707,31.0,20.90359240114115,4.414759429804545,-0.611890640821643,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-17,71.23,35.0,-6.133099701494916,7.379211577598569,3.672114922788086,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-18,70.017,43.0,5.275956688956892,0.5731276394036039,-1.7029341569563496,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-19,70.361,54.0,23.08082676626413,4.62757810525065,0.4913092534670271,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-20,73.383,41.0,-0.11373149794635408,9.032152620943767,4.294992964852676,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-21,71.525,30.0,-8.592917127431535,5.357353287768088,-2.5319215622146682,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-22,68.294,30.0,18.13435240519459,-1.2093157818602613,-4.517301642782256,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-23,68.765,27.0,60.66235014659693,0.08441643500663243,0.6896652707412125,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-24,68.246,31.0,19.14775284702561,-4.189246104169603,-0.7547444193994117,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-25,68.909,39.0,17.085848045926078,-1.5824728280274647,0.9714855083081952,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-26,67.534,34.0,7.076168497892608,-4.017850798027314,-1.9953852181863037,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-27,68.989,29.0,-119.27596951858658,-5.987762833353762,2.154470340865339,True,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-28,71.014,27.0,-9.830792073553729,-0.7144355120587345,2.93525054718867,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-29,70.348,24.0,-17.38943485129253,3.0075848537206813,-0.9378432421775943,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-30,68.12,22.0,39.66206474147255,-0.9379771686177504,-3.1671120714163794,False,AWP | Neo-Noir (Factory New)
May 2019,"592,848","-30,004",-4.8%,-,-,"234,864",2019-05,2019-05-31,68.377,29.0,33.15032306774307,0.19195264191307948,0.3772753963593523,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-01,67.505,33.0,0.5695699025784217,-7.63115404613995,-1.3387702605925242,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-02,68.773,45.0,-0.6669018608855236,-6.5647714149854055,1.8783793793052377,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-03,66.811,36.0,0.2904278938311927,-8.19007571697516,-2.852863769211739,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-04,66.41,40.0,-0.09307720729597481,-7.848361224433166,-0.6002005657751125,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-05,67.493,51.0,-1.2722645214830808,-3.2816015361907716,1.6307784972142727,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-06,68.743,67.0,-3.194076959017478,-2.6303116147308776,1.8520439156653283,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-07,71.093,43.0,-0.39663743920602834,3.9052337732567435,3.4185298866793836,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-08,69.134,44.0,-0.47820095400768403,2.413154581142145,-2.755545553008036,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-09,68.948,45.0,-0.5806593546119606,0.25446032600002494,-0.26904272861400624,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-10,70.937,38.0,0.37420263126718284,6.175629761566195,2.8847827348146495,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-11,70.316,46.0,-0.7977759503145172,5.8816443306731,-0.8754246725968045,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-12,70.981,50.0,-1.4851293309628208,5.167943342272531,0.9457307014050743,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-13,72.023,56.0,-2.6481586377549253,4.771394905663124,1.467998478466071,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-14,71.042,35.0,1.1084525444810156,-0.07173702052241701,-1.3620648959360129,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-15,70.808,30.0,2.0142941077837206,2.4213845575259736,-0.3293826187325732,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-16,68.648,40.0,0.26071600945617684,-0.43511051807158607,-3.050502768048823,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-17,69.597,36.0,0.9602353642967206,-1.8890000986791147,1.3824146369886932,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-18,70.222,34.0,1.4102568459936697,-0.1336822344843397,0.8980272138166876,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-19,68.831,37.0,0.8126210739443924,-3.0289795860864057,-1.98086069892625,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-20,72.263,30.0,2.9880371026748493,0.3332268858559198,4.986125437666171,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-21,69.492,43.0,-0.17768732171396584,-2.1818079445961502,-3.834604154269821,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-22,68.231,34.0,1.411810834783672,-3.6394192746582474,-1.814597363725335,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-23,67.613,41.0,0.16673765628191148,-1.5076914112574245,-0.9057466547463691,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-24,66.491,31.0,1.7638362072384353,-4.462836041783403,-1.6594441897268275,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-25,65.057,38.0,0.5832536732260744,-7.3552447950784545,-2.1566828593343423,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-26,66.72,28.0,2.508069137987019,-3.066932050965414,2.556219930215037,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-27,66.267,47.0,-0.8728219249173581,-8.297468967521429,-0.6789568345323785,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-28,68.059,31.0,2.509378621965198,-2.0621078685316396,2.704211749437883,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-29,66.24,27.0,2.9034209311694505,-2.918028462135979,-2.6726810561424683,False,AWP | Neo-Noir (Factory New)
April 2019,"622,852","-61,100",-8.9%,-,-,"313,013",2019-04,2019-04-30,66.006,35.0,1.4027015299909098,-2.3767618653217566,-0.35326086956520936,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-01,94.912,26.0,1.6877436828479757,-3.030303030303024,-0.8772662712005903,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-02,95.972,51.0,-4.711104737584058,-2.532853980054029,1.116824005394458,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-03,96.386,36.0,-0.7698664406054219,0.9436037073885911,0.4313758179469027,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-04,96.279,31.0,0.6356901611653016,1.2120766141748749,-0.111011972693129,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-05,93.911,31.0,0.5108943727606788,-0.834204496256631,-2.4595186904724757,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-06,91.953,41.0,-1.7097765605217707,-4.0697310493041465,-2.0849527744353678,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-07,93.291,34.0,-0.1750586295727127,-2.5701813016960466,1.4550911878894586,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-08,91.467,33.0,0.03872998489551166,-3.629678017532037,-1.9551725246808354,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-09,90.636,40.0,-1.5008971511997136,-5.55995498687117,-0.9085243858440784,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-10,89.546,48.0,-3.060569081055699,-7.096466291785103,-1.202612648395769,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-11,88.484,29.0,0.9878248413028136,-8.096261905503798,-1.185982623456114,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-12,91.06,33.0,0.22066793793036305,-3.035853094951602,2.9112607929117216,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-13,85.169,32.0,0.30514288083728186,-7.377682076713111,-6.469360860970793,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-14,82.744,67.0,-5.139332504906808,-11.305484987833765,-2.847280113656374,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-15,79.641,46.0,-1.555719520348096,-12.929253173275601,-3.750120854684321,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-16,77.361,51.0,-1.9894758256848102,-14.64649808023301,-2.862847026029308,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-17,77.878,47.0,-1.5043154942284183,-13.030174435485678,0.6682953943201301,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-18,73.53,57.0,-2.312676063315121,-16.900230550155953,-5.5830915020930165,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-19,72.51,39.0,-0.35586305747842145,-20.371183834834174,-1.3871889024887747,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-20,72.987,57.0,-2.2648693321981543,-14.303326327654432,0.6578402978899319,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-21,72.995,40.0,-0.43018293664335805,-11.782123175094261,0.010960856042870342,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-22,73.827,63.0,-3.0388794712576956,-7.30025991637474,1.139804096170962,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-23,75.251,44.0,-0.9070888355512641,-2.7274724990628343,1.9288336245547113,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-24,77.623,55.0,-2.5344761088580263,-0.32743521918898205,3.152117579832826,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-25,73.082,34.0,0.3851046299223681,-0.6092751257990038,-5.850070211148772,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-26,73.605,57.0,-2.307731223967156,1.5101365328920133,0.7156344927615698,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-27,72.771,44.0,-0.7235795664411653,-0.29594311315712934,-1.133075198695745,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-28,72.066,44.0,-0.7033560741315198,-1.2726899102678293,-0.968792513501255,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-29,69.783,42.0,-0.4231070500989121,-5.477670770856187,-3.167929398051787,False,AWP | Neo-Noir (Factory New)
March 2019,"683,952","+27,855",+4.2%,-,-,"841,383",2019-03,2019-03-30,70.6,52.0,-1.508139721508759,-6.180648762142709,1.1707722511213234,False,AWP | Neo-Noir (Factory New)
